Province/State,Country/Region,Lat,Long,Date,Recoveries
St Martin,France,18.0708,-63.0501,9/23/20,273
,France,46.2276,2.2137,9/23/20,77757
,Gabon,-0.8037,11.6094,9/23/20,7906
,Gambia,13.4432,-15.3101,9/23/20,2011
,Georgia,42.3154,43.3569,9/23/20,1643
,Germany,51.165691,10.451526,9/23/20,245706
,Ghana,7.9465,-1.0232,9/23/20,45299
,Greece,39.0742,21.8243,9/23/20,1347
,Grenada,12.1165,-61.679,9/23/20,24
,Guatemala,15.7835,-90.2308,9/23/20,76459
,Guinea,9.9456,-9.6966,9/23/20,9801
,Guinea-Bissau,11.8037,-15.1804,9/23/20,1549
,Guyana,4.860416000000002,-58.93018000000001,9/23/20,1464
,Haiti,18.9712,-72.2852,9/23/20,6551
,Holy See,41.9029,12.4534,9/23/20,12
,Honduras,15.2,-86.2419,9/23/20,24022
,Hungary,47.1625,19.5033,9/23/20,4644
,Iceland,64.9631,-19.0208,9/23/20,2142
,India,20.593684,78.96288,9/23/20,4674987
,Indonesia,-0.7893,113.9213,9/23/20,187958
,Iran,32.427908,53.68804599999999,9/23/20,365846
,Iraq,33.223191,43.679291,9/23/20,264988
,Ireland,53.1424,-7.6921,9/23/20,23364
,Israel,31.046051,34.851612,9/23/20,144963
,Italy,41.87194,12.56738,9/23/20,220665
,Jamaica,18.1096,-77.2975,9/23/20,1444
,Japan,36.204824,138.252924,9/23/20,71547
,Jordan,31.24,36.51,9/23/20,3812
,Kazakhstan,48.0196,66.9237,9/23/20,102323
,Kenya,-0.0236,37.9062,9/23/20,24253
,"Korea, South",35.90775700000001,127.766922,9/23/20,20832
,Kosovo,42.602636,20.902977,9/23/20,12900
,Kuwait,29.31166,47.481766,9/23/20,92341
,Kyrgyzstan,41.20438,74.766098,9/23/20,41904
,Laos,19.85627,102.495496,9/23/20,22
,Latvia,56.8796,24.6032,9/23/20,1248
,Lebanon,33.8547,35.8623,9/23/20,13527
,Lesotho,-29.61,28.2336,9/23/20,766
,Liberia,6.4280550000000005,-9.429499,9/23/20,1219
,Libya,26.3351,17.228331,9/23/20,16430
,Liechtenstein,47.14,9.55,9/23/20,110
,Lithuania,55.1694,23.8813,9/23/20,2246
,Luxembourg,49.8153,6.1296,9/23/20,6862
,MS Zaandam,0.0,0.0,9/23/20,0
,Madagascar,-18.766947,46.869107,9/23/20,14788
,Malawi,-13.2543,34.3015,9/23/20,4140
,Malaysia,4.210483999999999,101.975766,9/23/20,9602
,Maldives,3.2028,73.2207,9/23/20,8530
,Mali,17.570692,-3.996166000000001,9/23/20,2382
,Malta,35.9375,14.3754,9/23/20,2173
,Mauritania,21.0079,-10.9408,9/23/20,7028
,Mauritius,-20.348404,57.552152,9/23/20,339
,Mexico,23.6345,-102.5528,9/23/20,601611
,Moldova,47.4116,28.3699,9/23/20,36071
,Monaco,43.7333,7.4167,9/23/20,165
,Mongolia,46.8625,103.8467,9/23/20,302
,Montenegro,42.708678000000006,19.37439,9/23/20,5728
,Morocco,31.7917,-7.0926,9/23/20,88244
,Mozambique,-18.6657,35.5296,9/23/20,4350
,Namibia,-22.9576,18.4904,9/23/20,8431
,Nepal,28.1667,84.25,9/23/20,49954
Aruba,Netherlands,12.5211,-69.9683,9/23/20,2501
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,9/23/20,21
Curacao,Netherlands,12.1696,-68.99,9/23/20,104
Sint Maarten,Netherlands,18.0425,-63.0548,9/23/20,517
,Netherlands,52.1326,5.2913,9/23/20,0
,New Zealand,-40.9006,174.886,9/23/20,1737
,Nicaragua,12.865416,-85.207229,9/23/20,2913
,Niger,17.607789,8.081666,9/23/20,1107
,Nigeria,9.082,8.6753,9/23/20,48985
,North Macedonia,41.6086,21.7453,9/23/20,14186
,Norway,60.472,8.4689,9/23/20,10371
,Oman,21.512583,55.92325500000001,9/23/20,86482
,Pakistan,30.3753,69.3451,9/23/20,294392
,Panama,8.538,-80.7821,9/23/20,84437
,Papua New Guinea,-6.314993,143.95555,9/23/20,232
,Paraguay,-23.4425,-58.4438,9/23/20,19867
,Peru,-9.19,-75.0152,9/23/20,636489
,Philippines,12.879721,121.774017,9/23/20,231373
,Poland,51.9194,19.1451,9/23/20,65561
,Portugal,39.3999,-8.2245,9/23/20,46290
,Qatar,25.3548,51.1839,9/23/20,121006
,Romania,45.9432,24.9668,9/23/20,93558
,Russia,61.52401,105.318756,9/23/20,920602
,Rwanda,-1.9403,29.8739,9/23/20,2995
,Saint Kitts and Nevis,17.357822,-62.782998,9/23/20,17
,Saint Lucia,13.9094,-60.9789,9/23/20,26
,Saint Vincent and the Grenadines,12.9843,-61.2872,9/23/20,64
,San Marino,43.9424,12.4578,9/23/20,669
,Sao Tome and Principe,0.1864,6.6131,9/23/20,880
,Saudi Arabia,23.885942,45.079162,9/23/20,313786
,Senegal,14.4974,-14.4524,9/23/20,11718
,Serbia,44.0165,21.0059,9/23/20,0
,Seychelles,-4.6796,55.492,9/23/20,136
,Sierra Leone,8.460555000000001,-11.779889,9/23/20,1665
,Singapore,1.2833,103.8333,9/23/20,57291
,Slovakia,48.669,19.699,9/23/20,3888
,Slovenia,46.1512,14.9955,9/23/20,3168
,Solomon Islands,-9.6457,160.1562,9/23/20,0
,Somalia,5.152149,46.199616,9/23/20,2877
,South Africa,-30.5595,22.9375,9/23/20,594229
,South Sudan,6.877000000000002,31.307,9/23/20,1290
,Spain,40.463667,-3.74922,9/23/20,150376
,Sri Lanka,7.873054,80.77179699999998,9/23/20,3129
,Sudan,12.8628,30.2176,9/23/20,6760
,Suriname,3.9193,-56.0278,9/23/20,4560
,Sweden,60.128161,18.643501,9/23/20,0
,Switzerland,46.8182,8.2275,9/23/20,42100
,Syria,34.8021,38.9968,9/23/20,998
,Taiwan*,23.7,121.0,9/23/20,480
,Tajikistan,38.861,71.2761,9/23/20,8244
,Tanzania,-6.369028,34.888822,9/23/20,183
,Thailand,15.870032,100.992541,9/23/20,3353
,Timor-Leste,-8.8742,125.7275,9/23/20,27
,Togo,8.6195,0.8248,9/23/20,1297
,Trinidad and Tobago,10.6918,-61.2225,9/23/20,1960
,Tunisia,33.886917,9.537499,9/23/20,2386
,Turkey,38.9637,35.2433,9/23/20,270723
,US,40.0,-100.0,9/23/20,2670256
,Uganda,1.373333,32.290275,9/23/20,2961
,Ukraine,48.3794,31.1656,9/23/20,84767
,United Arab Emirates,23.424076,53.847818,9/23/20,76995
Anguilla,United Kingdom,18.2206,-63.0686,9/23/20,3
Bermuda,United Kingdom,32.3078,-64.7505,9/23/20,167
British Virgin Islands,United Kingdom,18.4207,-64.64,9/23/20,48
Cayman Islands,United Kingdom,19.3133,-81.2546,9/23/20,205
Channel Islands,United Kingdom,49.3723,-2.3644,9/23/20,575
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,9/23/20,13
Gibraltar,United Kingdom,36.1408,-5.3536,9/23/20,324
Isle of Man,United Kingdom,54.2361,-4.5481,9/23/20,312
Montserrat,United Kingdom,16.742498,-62.187366,9/23/20,12
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,9/23/20,588
,United Kingdom,55.3781,-3.4360000000000004,9/23/20,0
,Uruguay,-32.5228,-55.7658,9/23/20,1661
,Uzbekistan,41.377491,64.585262,9/23/20,49649
,Venezuela,6.4238,-66.5897,9/23/20,58759
,Vietnam,14.058324,108.277199,9/23/20,991
,West Bank and Gaza,31.9522,35.2332,9/23/20,26288
,Western Sahara,24.2155,-12.8858,9/23/20,8
,Yemen,15.552727,48.516388,9/23/20,1245
,Zambia,-13.133897,27.849332,9/23/20,13629
,Zimbabwe,-19.015438,29.154857,9/23/20,6007
,Afghanistan,33.93911,67.709953,9/24/20,32619
,Albania,41.1533,20.1683,9/24/20,7239
,Algeria,28.0339,1.6596,9/24/20,35544
,Andorra,42.5063,1.5218,9/24/20,1203
,Angola,-11.2027,17.8739,9/24/20,1503
,Antigua and Barbuda,17.0608,-61.7964,9/24/20,92
,Argentina,-38.4161,-63.6167,9/24/20,536589
,Armenia,40.0691,45.0382,9/24/20,43266
Australian Capital Territory,Australia,-35.4735,149.0124,9/24/20,110
New South Wales,Australia,-33.8688,151.2093,9/24/20,3116
Northern Territory,Australia,-12.4634,130.8456,9/24/20,33
Queensland,Australia,-27.4698,153.0251,9/24/20,1141
South Australia,Australia,-34.9285,138.6007,9/24/20,462
Tasmania,Australia,-42.8821,147.3272,9/24/20,217
Victoria,Australia,-37.8136,144.9631,9/24/20,18794
Western Australia,Australia,-31.9505,115.8605,9/24/20,650
,Austria,47.5162,14.5501,9/24/20,31661
,Azerbaijan,40.1431,47.5769,9/24/20,37255
,Bahamas,25.025885,-78.035889,9/24/20,1962
,Bahrain,26.0275,50.55,9/24/20,60853
,Bangladesh,23.685,90.3563,9/24/20,265092
,Barbados,13.1939,-59.5432,9/24/20,174
,Belarus,53.7098,27.9534,9/24/20,73733
,Belgium,50.8333,4.469936,9/24/20,19123
,Belize,17.1899,-88.4976,9/24/20,1019
,Benin,9.3077,2.3158,9/24/20,1954
,Bhutan,27.5142,90.4336,9/24/20,198
,Bolivia,-16.2902,-63.5887,9/24/20,92101
,Bosnia and Herzegovina,43.9159,17.6791,9/24/20,19142
,Botswana,-22.3285,24.6849,9/24/20,701
,Brazil,-14.235,-51.9253,9/24/20,4102954
,Brunei,4.5353,114.7277,9/24/20,142
,Bulgaria,42.7339,25.4858,9/24/20,14013
,Burkina Faso,12.2383,-1.5616,9/24/20,1260
,Burma,21.9162,95.956,9/24/20,2381
,Burundi,-3.3731,29.9189,9/24/20,462
,Cabo Verde,16.5388,-23.0418,9/24/20,4917
,Cambodia,11.55,104.9167,9/24/20,274
,Cameroon,3.848,11.5021,9/24/20,19440
,Canada,56.1304,-106.3468,9/24/20,130576
,Central African Republic,6.6111,20.9394,9/24/20,1837
,Chad,15.4542,18.7322,9/24/20,1003
,Chile,-35.6751,-71.543,9/24/20,426876
Anhui,China,31.8257,117.2264,9/24/20,985
Beijing,China,40.1824,116.4142,9/24/20,926
Chongqing,China,30.0572,107.874,9/24/20,578
Fujian,China,26.0789,117.9874,9/24/20,384
Gansu,China,35.7518,104.2861,9/24/20,168
Guangdong,China,23.3417,113.4244,9/24/20,1782
Guangxi,China,23.8298,108.7881,9/24/20,254
Guizhou,China,26.8154,106.8748,9/24/20,145
Hainan,China,19.1959,109.7453,9/24/20,165
Hebei,China,37.8957,114.9042,9/24/20,357
Heilongjiang,China,47.862,127.7615,9/24/20,935
Henan,China,33.882,113.614,9/24/20,1254
Hong Kong,China,22.3,114.2,9/24/20,4758
Hubei,China,30.9756,112.2707,9/24/20,63627
Hunan,China,27.6104,111.7088,9/24/20,1015
Inner Mongolia,China,44.0935,113.9448,9/24/20,259
Jiangsu,China,32.9711,119.455,9/24/20,664
Jiangxi,China,27.614,115.7221,9/24/20,934
Jilin,China,43.6661,126.1923,9/24/20,155
Liaoning,China,41.2956,122.6085,9/24/20,263
Macau,China,22.1667,113.55,9/24/20,46
Ningxia,China,37.2692,106.1655,9/24/20,75
Qinghai,China,35.7452,95.9956,9/24/20,18
Shaanxi,China,35.1917,108.8701,9/24/20,374
Shandong,China,36.3427,118.1498,9/24/20,816
Shanghai,China,31.202,121.4491,9/24/20,928
Shanxi,China,37.5777,112.2922,9/24/20,203
Sichuan,China,30.6171,102.7103,9/24/20,657
Tianjin,China,39.3054,117.323,9/24/20,230
Tibet,China,31.6927,88.0924,9/24/20,1
Xinjiang,China,41.1129,85.2401,9/24/20,899
Yunnan,China,24.974,101.487,9/24/20,196
Zhejiang,China,29.1832,120.0934,9/24/20,1272
,Colombia,4.5709,-74.2973,9/24/20,662277
,Comoros,-11.6455,43.3333,9/24/20,453
,Congo (Brazzaville),-0.228,15.8277,9/24/20,3887
,Congo (Kinshasa),-4.0383,21.7587,9/24/20,10051
,Costa Rica,9.7489,-83.7534,9/24/20,26554
,Cote d'Ivoire,7.54,-5.5471,9/24/20,19003
,Croatia,45.1,15.2,9/24/20,14111
,Cuba,21.521757,-77.78116700000002,9/24/20,4613
,Cyprus,35.1264,33.4299,9/24/20,1369
,Czechia,49.8175,15.473,9/24/20,27382
Faroe Islands,Denmark,61.8926,-6.9118,9/24/20,416
Greenland,Denmark,71.7069,-42.6043,9/24/20,14
,Denmark,56.2639,9.5018,9/24/20,18646
,Diamond Princess,0.0,0.0,9/24/20,651
,Djibouti,11.8251,42.5903,9/24/20,5339
,Dominica,15.415,-61.371,9/24/20,18
,Dominican Republic,18.7357,-70.1627,9/24/20,84018
,Ecuador,-1.8312,-78.1834,9/24/20,102852
,Egypt,26.820553000000004,30.802498,9/24/20,92644
,El Salvador,13.7942,-88.8965,9/24/20,22326
,Equatorial Guinea,1.6508,10.2679,9/24/20,4530
,Eritrea,15.1794,39.7823,9/24/20,330
,Estonia,58.5953,25.0136,9/24/20,2395
,Eswatini,-26.5225,31.4659,9/24/20,4724
,Ethiopia,9.145,40.4897,9/24/20,29461
,Fiji,-17.7134,178.065,9/24/20,28
,Finland,61.92411,25.748151,9/24/20,7850
French Guiana,France,3.9339,-53.1258,9/24/20,9456
French Polynesia,France,-17.6797,149.4068,9/24/20,1237
Guadeloupe,France,16.265,-61.551,9/24/20,2199
Martinique,France,14.6415,-61.0242,9/24/20,98
Mayotte,France,-12.8275,45.166244,9/24/20,2964
New Caledonia,France,-20.904305,165.618042,9/24/20,26
Reunion,France,-21.1151,55.5364,9/24/20,2482
Saint Barthelemy,France,17.9,-62.8333,9/24/20,25
Saint Pierre and Miquelon,France,46.8852,-56.3159,9/24/20,6
St Martin,France,18.0708,-63.0501,9/24/20,273
,France,46.2276,2.2137,9/24/20,77214
,Gabon,-0.8037,11.6094,9/24/20,7906
,Gambia,13.4432,-15.3101,9/24/20,2012
,Georgia,42.3154,43.3569,9/24/20,1705
,Germany,51.165691,10.451526,9/24/20,247766
,Ghana,7.9465,-1.0232,9/24/20,45417
,Greece,39.0742,21.8243,9/24/20,1347
,Grenada,12.1165,-61.679,9/24/20,24
,Guatemala,15.7835,-90.2308,9/24/20,77125
,Guinea,9.9456,-9.6966,9/24/20,9801
,Guinea-Bissau,11.8037,-15.1804,9/24/20,1549
,Guyana,4.860416000000002,-58.93018000000001,9/24/20,1483
,Haiti,18.9712,-72.2852,9/24/20,6551
,Holy See,41.9029,12.4534,9/24/20,12
,Honduras,15.2,-86.2419,9/24/20,24580
,Hungary,47.1625,19.5033,9/24/20,4818
,Iceland,64.9631,-19.0208,9/24/20,2150
,India,20.593684,78.96288,9/24/20,4756164
,Indonesia,-0.7893,113.9213,9/24/20,191853
,Iran,32.427908,53.68804599999999,9/24/20,367829
,Iraq,33.223191,43.679291,9/24/20,268761
,Ireland,53.1424,-7.6921,9/24/20,23364
,Israel,31.046051,34.851612,9/24/20,148813
,Italy,41.87194,12.56738,9/24/20,221762
,Jamaica,18.1096,-77.2975,9/24/20,1490
,Japan,36.204824,138.252924,9/24/20,72066
,Jordan,31.24,36.51,9/24/20,3937
,Kazakhstan,48.0196,66.9237,9/24/20,102360
,Kenya,-0.0236,37.9062,9/24/20,24334
,"Korea, South",35.90775700000001,127.766922,9/24/20,20978
,Kosovo,42.602636,20.902977,9/24/20,12987
,Kuwait,29.31166,47.481766,9/24/20,92961
,Kyrgyzstan,41.20438,74.766098,9/24/20,42005
,Laos,19.85627,102.495496,9/24/20,22
,Latvia,56.8796,24.6032,9/24/20,1248
,Lebanon,33.8547,35.8623,9/24/20,14112
,Lesotho,-29.61,28.2336,9/24/20,782
,Liberia,6.4280550000000005,-9.429499,9/24/20,1221
,Libya,26.3351,17.228331,9/24/20,16842
,Liechtenstein,47.14,9.55,9/24/20,110
,Lithuania,55.1694,23.8813,9/24/20,2253
,Luxembourg,49.8153,6.1296,9/24/20,6910
,MS Zaandam,0.0,0.0,9/24/20,0
,Madagascar,-18.766947,46.869107,9/24/20,14833
,Malawi,-13.2543,34.3015,9/24/20,4163
,Malaysia,4.210483999999999,101.975766,9/24/20,9666
,Maldives,3.2028,73.2207,9/24/20,8597
,Mali,17.570692,-3.996166000000001,9/24/20,2391
,Malta,35.9375,14.3754,9/24/20,2191
,Mauritania,21.0079,-10.9408,9/24/20,7052
,Mauritius,-20.348404,57.552152,9/24/20,343
,Mexico,23.6345,-102.5528,9/24/20,605796
,Moldova,47.4116,28.3699,9/24/20,36643
,Monaco,43.7333,7.4167,9/24/20,166
,Mongolia,46.8625,103.8467,9/24/20,303
,Montenegro,42.708678000000006,19.37439,9/24/20,5917
,Morocco,31.7917,-7.0926,9/24/20,90186
,Mozambique,-18.6657,35.5296,9/24/20,4558
,Namibia,-22.9576,18.4904,9/24/20,8482
,Nepal,28.1667,84.25,9/24/20,50411
Aruba,Netherlands,12.5211,-69.9683,9/24/20,2664
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,9/24/20,21
Curacao,Netherlands,12.1696,-68.99,9/24/20,115
Sint Maarten,Netherlands,18.0425,-63.0548,9/24/20,517
,Netherlands,52.1326,5.2913,9/24/20,0
,New Zealand,-40.9006,174.886,9/24/20,1744
,Nicaragua,12.865416,-85.207229,9/24/20,2913
,Niger,17.607789,8.081666,9/24/20,1107
,Nigeria,9.082,8.6753,9/24/20,49098
,North Macedonia,41.6086,21.7453,9/24/20,14312
,Norway,60.472,8.4689,9/24/20,10371
,Oman,21.512583,55.92325500000001,9/24/20,86765
,Pakistan,30.3753,69.3451,9/24/20,294740
,Panama,8.538,-80.7821,9/24/20,85494
,Papua New Guinea,-6.314993,143.95555,9/24/20,516
,Paraguay,-23.4425,-58.4438,9/24/20,20502
,Peru,-9.19,-75.0152,9/24/20,636489
,Philippines,12.879721,121.774017,9/24/20,231928
,Poland,51.9194,19.1451,9/24/20,66158
,Portugal,39.3999,-8.2245,9/24/20,46676
,Qatar,25.3548,51.1839,9/24/20,121263
,Romania,45.9432,24.9668,9/24/20,94877
,Russia,61.52401,105.318756,9/24/20,926663
,Rwanda,-1.9403,29.8739,9/24/20,3050
,Saint Kitts and Nevis,17.357822,-62.782998,9/24/20,17
,Saint Lucia,13.9094,-60.9789,9/24/20,26
,Saint Vincent and the Grenadines,12.9843,-61.2872,9/24/20,64
,San Marino,43.9424,12.4578,9/24/20,676
,Sao Tome and Principe,0.1864,6.6131,9/24/20,881
,Saudi Arabia,23.885942,45.079162,9/24/20,314793
,Senegal,14.4974,-14.4524,9/24/20,11818
,Serbia,44.0165,21.0059,9/24/20,0
,Seychelles,-4.6796,55.492,9/24/20,140
,Sierra Leone,8.460555000000001,-11.779889,9/24/20,1666
,Singapore,1.2833,103.8333,9/24/20,57333
,Slovakia,48.669,19.699,9/24/20,3978
,Slovenia,46.1512,14.9955,9/24/20,3245
,Solomon Islands,-9.6457,160.1562,9/24/20,0
,Somalia,5.152149,46.199616,9/24/20,2877
,South Africa,-30.5595,22.9375,9/24/20,595916
,South Sudan,6.877000000000002,31.307,9/24/20,1290
,Spain,40.463667,-3.74922,9/24/20,150376
,Sri Lanka,7.873054,80.77179699999998,9/24/20,3142
,Sudan,12.8628,30.2176,9/24/20,6764
,Suriname,3.9193,-56.0278,9/24/20,4578
,Sweden,60.128161,18.643501,9/24/20,0
,Switzerland,46.8182,8.2275,9/24/20,42600
,Syria,34.8021,38.9968,9/24/20,1013
,Taiwan*,23.7,121.0,9/24/20,480
,Tajikistan,38.861,71.2761,9/24/20,8296
,Tanzania,-6.369028,34.888822,9/24/20,183
,Thailand,15.870032,100.992541,9/24/20,3360
,Timor-Leste,-8.8742,125.7275,9/24/20,27
,Togo,8.6195,0.8248,9/24/20,1307
,Trinidad and Tobago,10.6918,-61.2225,9/24/20,2047
,Tunisia,33.886917,9.537499,9/24/20,5032
,Turkey,38.9637,35.2433,9/24/20,271964
,US,40.0,-100.0,9/24/20,2710183
,Uganda,1.373333,32.290275,9/24/20,3226
,Ukraine,48.3794,31.1656,9/24/20,86624
,United Arab Emirates,23.424076,53.847818,9/24/20,77937
Anguilla,United Kingdom,18.2206,-63.0686,9/24/20,3
Bermuda,United Kingdom,32.3078,-64.7505,9/24/20,167
British Virgin Islands,United Kingdom,18.4207,-64.64,9/24/20,62
Cayman Islands,United Kingdom,19.3133,-81.2546,9/24/20,205
Channel Islands,United Kingdom,49.3723,-2.3644,9/24/20,575
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,9/24/20,13
Gibraltar,United Kingdom,36.1408,-5.3536,9/24/20,331
Isle of Man,United Kingdom,54.2361,-4.5481,9/24/20,312
Montserrat,United Kingdom,16.742498,-62.187366,9/24/20,12
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,9/24/20,602
,United Kingdom,55.3781,-3.4360000000000004,9/24/20,0
,Uruguay,-32.5228,-55.7658,9/24/20,1679
,Uzbekistan,41.377491,64.585262,9/24/20,50230
,Venezuela,6.4238,-66.5897,9/24/20,59745
,Vietnam,14.058324,108.277199,9/24/20,991
,West Bank and Gaza,31.9522,35.2332,9/24/20,26934
,Western Sahara,24.2155,-12.8858,9/24/20,8
,Yemen,15.552727,48.516388,9/24/20,1250
,Zambia,-13.133897,27.849332,9/24/20,13643
,Zimbabwe,-19.015438,29.154857,9/24/20,6043
,Afghanistan,33.93911,67.709953,9/25/20,32619
,Albania,41.1533,20.1683,9/25/20,7309
,Algeria,28.0339,1.6596,9/25/20,35654
,Andorra,42.5063,1.5218,9/25/20,1263
,Angola,-11.2027,17.8739,9/25/20,1554
,Antigua and Barbuda,17.0608,-61.7964,9/25/20,92
,Argentina,-38.4161,-63.6167,9/25/20,546924
,Armenia,40.0691,45.0382,9/25/20,43401
Australian Capital Territory,Australia,-35.4735,149.0124,9/25/20,110
New South Wales,Australia,-33.8688,151.2093,9/25/20,3116
Northern Territory,Australia,-12.4634,130.8456,9/25/20,33
Queensland,Australia,-27.4698,153.0251,9/25/20,1141
South Australia,Australia,-34.9285,138.6007,9/25/20,462
Tasmania,Australia,-42.8821,147.3272,9/25/20,217
Victoria,Australia,-37.8136,144.9631,9/25/20,18794
Western Australia,Australia,-31.9505,115.8605,9/25/20,650
,Austria,47.5162,14.5501,9/25/20,32301
,Azerbaijan,40.1431,47.5769,9/25/20,37392
,Bahamas,25.025885,-78.035889,9/25/20,1999
,Bahrain,26.0275,50.55,9/25/20,61475
,Bangladesh,23.685,90.3563,9/25/20,267024
,Barbados,13.1939,-59.5432,9/25/20,175
,Belarus,53.7098,27.9534,9/25/20,73925
,Belgium,50.8333,4.469936,9/25/20,19184
,Belize,17.1899,-88.4976,9/25/20,1134
,Benin,9.3077,2.3158,9/25/20,1960
,Bhutan,27.5142,90.4336,9/25/20,199
,Bolivia,-16.2902,-63.5887,9/25/20,92868
,Bosnia and Herzegovina,43.9159,17.6791,9/25/20,19507
,Botswana,-22.3285,24.6849,9/25/20,701
,Brazil,-14.235,-51.9253,9/25/20,4128490
,Brunei,4.5353,114.7277,9/25/20,142
,Bulgaria,42.7339,25.4858,9/25/20,14132
,Burkina Faso,12.2383,-1.5616,9/25/20,1263
,Burma,21.9162,95.956,9/25/20,2381
,Burundi,-3.3731,29.9189,9/25/20,462
,Cabo Verde,16.5388,-23.0418,9/25/20,4982
,Cambodia,11.55,104.9167,9/25/20,274
,Cameroon,3.848,11.5021,9/25/20,19440
,Canada,56.1304,-106.3468,9/25/20,131709
,Central African Republic,6.6111,20.9394,9/25/20,1840
,Chad,15.4542,18.7322,9/25/20,1004
,Chile,-35.6751,-71.543,9/25/20,428580
Anhui,China,31.8257,117.2264,9/25/20,985
Beijing,China,40.1824,116.4142,9/25/20,926
Chongqing,China,30.0572,107.874,9/25/20,578
Fujian,China,26.0789,117.9874,9/25/20,385
Gansu,China,35.7518,104.2861,9/25/20,168
Guangdong,China,23.3417,113.4244,9/25/20,1785
Guangxi,China,23.8298,108.7881,9/25/20,254
Guizhou,China,26.8154,106.8748,9/25/20,145
Hainan,China,19.1959,109.7453,9/25/20,165
Hebei,China,37.8957,114.9042,9/25/20,357
Heilongjiang,China,47.862,127.7615,9/25/20,935
Henan,China,33.882,113.614,9/25/20,1254
Hong Kong,China,22.3,114.2,9/25/20,4765
Hubei,China,30.9756,112.2707,9/25/20,63627
Hunan,China,27.6104,111.7088,9/25/20,1015
Inner Mongolia,China,44.0935,113.9448,9/25/20,259
Jiangsu,China,32.9711,119.455,9/25/20,664
Jiangxi,China,27.614,115.7221,9/25/20,934
Jilin,China,43.6661,126.1923,9/25/20,155
Liaoning,China,41.2956,122.6085,9/25/20,263
Macau,China,22.1667,113.55,9/25/20,46
Ningxia,China,37.2692,106.1655,9/25/20,75
Qinghai,China,35.7452,95.9956,9/25/20,18
Shaanxi,China,35.1917,108.8701,9/25/20,374
Shandong,China,36.3427,118.1498,9/25/20,821
Shanghai,China,31.202,121.4491,9/25/20,932
Shanxi,China,37.5777,112.2922,9/25/20,203
Sichuan,China,30.6171,102.7103,9/25/20,657
Tianjin,China,39.3054,117.323,9/25/20,230
Tibet,China,31.6927,88.0924,9/25/20,1
Xinjiang,China,41.1129,85.2401,9/25/20,899
Yunnan,China,24.974,101.487,9/25/20,196
Zhejiang,China,29.1832,120.0934,9/25/20,1272
,Colombia,4.5709,-74.2973,9/25/20,687477
,Comoros,-11.6455,43.3333,9/25/20,453
,Congo (Brazzaville),-0.228,15.8277,9/25/20,3887
,Congo (Kinshasa),-4.0383,21.7587,9/25/20,10070
,Costa Rica,9.7489,-83.7534,9/25/20,27023
,Cote d'Ivoire,7.54,-5.5471,9/25/20,19065
,Croatia,45.1,15.2,9/25/20,14303
,Cuba,21.521757,-77.78116700000002,9/25/20,4658
,Cyprus,35.1264,33.4299,9/25/20,1369
,Czechia,49.8175,15.473,9/25/20,30740
Faroe Islands,Denmark,61.8926,-6.9118,9/25/20,417
Greenland,Denmark,71.7069,-42.6043,9/25/20,14
,Denmark,56.2639,9.5018,9/25/20,19010
,Diamond Princess,0.0,0.0,9/25/20,651
,Djibouti,11.8251,42.5903,9/25/20,5340
,Dominica,15.415,-61.371,9/25/20,18
,Dominican Republic,18.7357,-70.1627,9/25/20,84610
,Ecuador,-1.8312,-78.1834,9/25/20,102852
,Egypt,26.820553000000004,30.802498,9/25/20,93531
,El Salvador,13.7942,-88.8965,9/25/20,22643
,Equatorial Guinea,1.6508,10.2679,9/25/20,4530
,Eritrea,15.1794,39.7823,9/25/20,330
,Estonia,58.5953,25.0136,9/25/20,2417
,Eswatini,-26.5225,31.4659,9/25/20,4767
,Ethiopia,9.145,40.4897,9/25/20,29863
,Fiji,-17.7134,178.065,9/25/20,28
,Finland,61.92411,25.748151,9/25/20,7850
French Guiana,France,3.9339,-53.1258,9/25/20,9472
French Polynesia,France,-17.6797,149.4068,9/25/20,1335
Guadeloupe,France,16.265,-61.551,9/25/20,2199
Martinique,France,14.6415,-61.0242,9/25/20,98
Mayotte,France,-12.8275,45.166244,9/25/20,2964
New Caledonia,France,-20.904305,165.618042,9/25/20,26
Reunion,France,-21.1151,55.5364,9/25/20,2819
Saint Barthelemy,France,17.9,-62.8333,9/25/20,25
Saint Pierre and Miquelon,France,46.8852,-56.3159,9/25/20,6
St Martin,France,18.0708,-63.0501,9/25/20,273
,France,46.2276,2.2137,9/25/20,77692
,Gabon,-0.8037,11.6094,9/25/20,7934
,Gambia,13.4432,-15.3101,9/25/20,2034
,Georgia,42.3154,43.3569,9/25/20,1759
,Germany,51.165691,10.451526,9/25/20,249164
,Ghana,7.9465,-1.0232,9/25/20,45417
,Greece,39.0742,21.8243,9/25/20,1347
,Grenada,12.1165,-61.679,9/25/20,24
,Guatemala,15.7835,-90.2308,9/25/20,77750
,Guinea,9.9456,-9.6966,9/25/20,9816
,Guinea-Bissau,11.8037,-15.1804,9/25/20,1549
